Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3639728,PLX-5622,1,395.41,0,4.15,PLX5622,COc1ncc(F)cc1CNc1ccc(Cc2c[nH]c3ncc(C)cc23)c(F)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5653227,Inhibition of FLT3-ITD (unknown origin) expressed in mouse BaF3 cells assessed as inhibition of FLT3-ITD dependent cell proliferation incubated for 3 days by ATPlite 1step Luminescence Assay reagent based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,EFO_ID: MONDO:0004975 | EFO_TERM: alzheimer disease,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5649170,72,Chemical Probe data from Scientific Literature,Nat Commun,2019,None,TIME = 72.0 hr,,,10
CHEMBL5633837,,None,434.5,0,4.03,8g,COc1cc(-c2n[nH]c3ncc(-c4ccc(C)c(NCCO)c4)cc23)cc(OC)c1OC,IC50,'=',11.6,nM,7.94,,,UO_0000065,18.26,0.34,3.91,7.82,0,CHEMBL5627821,Inhibition of human FLT3 using MBP as substrate in presence of ATP by microplate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5625216,1,Scientific Literature,Eur J Med Chem,2023,None,,INHIBITOR,,11.6
CHEMBL1336,SORAFENIB,4,464.83,1,5.55,Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,IC50,'=',58,nM,7.24,,,UO_0000065,15.57,0.31,1.69,7.84,1,CHEMBL5230502,Inhibition of FLT3-ITD mutant (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5230089,1,Scientific Literature,J Med Chem,2020,None,,INHIBITOR,,58
CHEMBL4537673,BAY-985,None,553.59,1,4.38,EUB0000305b,C[C@H](c1ccnc(Nc2nc3ccc(-c4cc(N(C)C)ncn4)cc3[nH]2)c1)N1CCN(C(=O)CC(F)(F)F)CC1,IC50,'>',20000,nM,,,,UO_0000065,,,,,0,CHEMBL5213275,Selectivity interaction (NanoBRET assay (HEK293T cells)) EUB0000305b FLT3,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,Protein family: Protein Kinase,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5212743,65,EUbOPEN Chemogenomic Library Literature Data,,2023,None,Selectivity Comments: CellTiter-Glo assay (Promega,,,
CHEMBL3974150,,None,560.68,1,4.82,BDBM197948,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3nc(OCCN5CCNCC5)ccc34)cc2)no1,IC50,'=',34,nM,7.47,,351424,UO_0000065,13.32,0.25,2.65,6.13,0,CHEMBL5730099,Caliper's mobility shift assay (MSA): FLT3 is a receptor tyrosine kinase involved in survival and proliferation of leukemic cells. Constitutively activating FLT3 mutations has been found in about 30% of all patients with acute myeloid leukemia (AML). The tested compounds were screened for their ability to inhibit FLT3 kinase activity using Caliper's mobility shift assay (MSA). The assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product following separation by electrophoresis. The signature of the fluorescence signal over time reveals the extent of the reaction. Protein tyrosine kinase assays were carried out in a final volume of 25 ul containing 0.9 nM purified FLT3 (Carna,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3941340,,None,572.7,1,4.97,BDBM197952,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3nc(OCCN5C[C@@H]6C[C@H]5CN6)ccc34)cc2)no1,IC50,'=',1.2,nM,8.92,,351427,UO_0000065,15.58,0.3,3.95,7.32,0,CHEMBL5730099,Caliper's mobility shift assay (MSA): FLT3 is a receptor tyrosine kinase involved in survival and proliferation of leukemic cells. Constitutively activating FLT3 mutations has been found in about 30% of all patients with acute myeloid leukemia (AML). The tested compounds were screened for their ability to inhibit FLT3 kinase activity using Caliper's mobility shift assay (MSA). The assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product following separation by electrophoresis. The signature of the fluorescence signal over time reveals the extent of the reaction. Protein tyrosine kinase assays were carried out in a final volume of 25 ul containing 0.9 nM purified FLT3 (Carna,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3970909,,None,586.72,2,5.31,BDBM197953,CN1C[C@@H]2C[C@H]1CN2CCOc1ccc2c(n1)sc1nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,IC50,'=',10.9,nM,7.96,,351428,UO_0000065,13.57,0.26,2.65,7.04,0,CHEMBL5730099,Caliper's mobility shift assay (MSA): FLT3 is a receptor tyrosine kinase involved in survival and proliferation of leukemic cells. Constitutively activating FLT3 mutations has been found in about 30% of all patients with acute myeloid leukemia (AML). The tested compounds were screened for their ability to inhibit FLT3 kinase activity using Caliper's mobility shift assay (MSA). The assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product following separation by electrophoresis. The signature of the fluorescence signal over time reveals the extent of the reaction. Protein tyrosine kinase assays were carried out in a final volume of 25 ul containing 0.9 nM purified FLT3 (Carna,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3898790,,None,545.67,2,5.92,BDBM197954,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3nc(OCC5CCNCC5)ccc34)cc2)no1,IC50,'=',11,nM,7.96,,351429,UO_0000065,14.59,0.28,2.04,6.71,0,CHEMBL5730099,Caliper's mobility shift assay (MSA): FLT3 is a receptor tyrosine kinase involved in survival and proliferation of leukemic cells. Constitutively activating FLT3 mutations has been found in about 30% of all patients with acute myeloid leukemia (AML). The tested compounds were screened for their ability to inhibit FLT3 kinase activity using Caliper's mobility shift assay (MSA). The assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product following separation by electrophoresis. The signature of the fluorescence signal over time reveals the extent of the reaction. Protein tyrosine kinase assays were carried out in a final volume of 25 ul containing 0.9 nM purified FLT3 (Carna,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3986287,,None,572.7,2,5.43,BDBM197975,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3nc(NCCN5C[C@@H]6C[C@H]5CO6)ccc34)cc2)no1,IC50,'=',28,nM,7.55,,351440,UO_0000065,13.19,0.25,2.12,6.2,0,CHEMBL5730099,Caliper's mobility shift assay (MSA): FLT3 is a receptor tyrosine kinase involved in survival and proliferation of leukemic cells. Constitutively activating FLT3 mutations has been found in about 30% of all patients with acute myeloid leukemia (AML). The tested compounds were screened for their ability to inhibit FLT3 kinase activity using Caliper's mobility shift assay (MSA). The assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product following separation by electrophoresis. The signature of the fluorescence signal over time reveals the extent of the reaction. Protein tyrosine kinase assays were carried out in a final volume of 25 ul containing 0.9 nM purified FLT3 (Carna,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3962948,,None,600.75,2,5.84,BDBM197976,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3nc(N5CCC(N6CCOCC6)CC5)ccc34)cc2)no1,IC50,'=',34,nM,7.47,,351441,UO_0000065,12.43,0.24,1.63,6.61,0,CHEMBL5730099,Caliper's mobility shift assay (MSA): FLT3 is a receptor tyrosine kinase involved in survival and proliferation of leukemic cells. Constitutively activating FLT3 mutations has been found in about 30% of all patients with acute myeloid leukemia (AML). The tested compounds were screened for their ability to inhibit FLT3 kinase activity using Caliper's mobility shift assay (MSA). The assay uses a microfluidic chip to measure the conversion of a fluorescent peptide substrate to a phosphorylated product following separation by electrophoresis. The signature of the fluorescence signal over time reveals the extent of the reaction. Protein tyrosine kinase assays were carried out in a final volume of 25 ul containing 0.9 nM purified FLT3 (Carna,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL535,SUNITINIB,4,398.48,0,3.33,Sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,IC50,'=',12,nM,7.92,,,UO_0000065,19.88,0.37,4.59,10.26,0,CHEMBL4007939,Inhibition of human FLT3,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4007390,1,Scientific Literature,Eur J Med Chem,2017,None,,,,12
CHEMBL6003238,,None,526.62,2,5.5,BDBM447603,COc1cc(Nc2ccc3ncc(N4CCC(N(C)C)CC4)nc3c2C#N)ccc1OCc1cccc(F)c1,IC50,'>',1000000,nM,,Outside typical range,915869,UO_0000065,,,,,0,CHEMBL5735316,Kinase Assay: FLT3: Inhibition of FLT3 kinase activity by a test compound disclosed herein was estimated by radiometric assay. Standard assay conditions were 5 ng of recombinant FLT3 (Thermo Fisher) with 2 μg of substrate Poly-(Glu 4:Tyr 1) (sigma) in the assay buffer in kinase reaction buffer (10 mM MOPS pH 7.0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5963964,,None,515.55,1,4.82,BDBM447609,COc1ccc(COc2ccc(Nc3ccc4ncc(N5CCOCC5)nc4c3C#N)cc2OC)cc1F,IC50,'>',1000000,nM,,Outside typical range,915885,UO_0000065,,,,,0,CHEMBL5735316,Kinase Assay: FLT3: Inhibition of FLT3 kinase activity by a test compound disclosed herein was estimated by radiometric assay. Standard assay conditions were 5 ng of recombinant FLT3 (Thermo Fisher) with 2 μg of substrate Poly-(Glu 4:Tyr 1) (sigma) in the assay buffer in kinase reaction buffer (10 mM MOPS pH 7.0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5958705,,None,511.59,1,3.99,BDBM447612,COc1ccc(COc2ccc(Nc3ccc4ncc(N5CCN(C)CC5)nc4c3C#N)cc2OC)cn1,IC50,'>',1000000,nM,,Outside typical range,915893,UO_0000065,,,,,0,CHEMBL5735316,Kinase Assay: FLT3: Inhibition of FLT3 kinase activity by a test compound disclosed herein was estimated by radiometric assay. Standard assay conditions were 5 ng of recombinant FLT3 (Thermo Fisher) with 2 μg of substrate Poly-(Glu 4:Tyr 1) (sigma) in the assay buffer in kinase reaction buffer (10 mM MOPS pH 7.0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5966005,,None,471.52,0,3.4,BDBM447622,COc1cc(Nc2ccc3ncc(N4CCOCC4)nc3c2C#N)ccc1OCc1cnn(C)c1,IC50,'>',1000000,nM,,Outside typical range,915933,UO_0000065,,,,,0,CHEMBL5735316,Kinase Assay: FLT3: Inhibition of FLT3 kinase activity by a test compound disclosed herein was estimated by radiometric assay. Standard assay conditions were 5 ng of recombinant FLT3 (Thermo Fisher) with 2 μg of substrate Poly-(Glu 4:Tyr 1) (sigma) in the assay buffer in kinase reaction buffer (10 mM MOPS pH 7.0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5853547,,None,522.61,1,4.97,BDBM447651,COc1cc(N(C)c2ccc3ncc(N4CCOCC4)nc3c2C#N)ccc1OCc1ccc(C2CC2)nc1,IC50,'>',1000000,nM,,Outside typical range,916033,UO_0000065,,,,,0,CHEMBL5735316,Kinase Assay: FLT3: Inhibition of FLT3 kinase activity by a test compound disclosed herein was estimated by radiometric assay. Standard assay conditions were 5 ng of recombinant FLT3 (Thermo Fisher) with 2 μg of substrate Poly-(Glu 4:Tyr 1) (sigma) in the assay buffer in kinase reaction buffer (10 mM MOPS pH 7.0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5753656,,None,497.56,0,4.2,BDBM447656,COc1cc(Nc2ccc3ncc(N4CCOCC4)nc3c2C#N)ccc1OCc1cnn(C2CC2)c1,IC50,'>',1000000,nM,,Outside typical range,916049,UO_0000065,,,,,0,CHEMBL5735316,Kinase Assay: FLT3: Inhibition of FLT3 kinase activity by a test compound disclosed herein was estimated by radiometric assay. Standard assay conditions were 5 ng of recombinant FLT3 (Thermo Fisher) with 2 μg of substrate Poly-(Glu 4:Tyr 1) (sigma) in the assay buffer in kinase reaction buffer (10 mM MOPS pH 7.0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5422938,,None,412.52,0,3.54,A8,C=CS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,IC50,'=',467,nM,6.33,,,UO_0000065,15.35,0.3,2.79,6.22,0,CHEMBL5329063,Inhibition of FLT3 (unknown origin) in presence of Mg/ATP mixture by [gamma p33]-ATP based radiometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5325511,1,Scientific Literature,ACS Med Chem Lett,2023,None,,INHIBITOR,,467
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,EUB0000626a,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',338,nM,6.47,,,UO_0000065,15.21,0.29,4.49,6.69,0,CHEMBL5683098,Inhibition of Flt3 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,EFO_ID: EFO:0005140 | EFO_TERM: autoimmune disease | EFO_ID: HP:0001370 | EFO_TERM: rheumatoid arthritis,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5678809,72,Chemical Probe data from Scientific Literature,J Immunol,2013,None,DOSE = 1.0 microM,INHIBITOR,,338
CHEMBL3944825,,None,433.49,0,3.92,BDBM180860,CC1(C)CN(c2ccc(-c3oc(-c4c(F)ccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,IC50,'=',1.92,nM,8.72,,327679,UO_0000065,20.11,0.37,4.8,8.7,0,CHEMBL5730033,Inhibition Assay: Kinase assays were performed at Reaction Biology Corp.,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3673981,,None,367.82,0,4.35,BDBM174966,Fc1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,IC50,'<',100,nM,,,320416,UO_0000065,,,,,0,CHEMBL5730017,Biochemical Assay: In one assay the biochemical activity IC50 values are determined with respect to inhibition of Flt-3 kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3673952,,None,397.4,0,4.88,BDBM174936,Cc1cnc2[nH]cc(Cc3ccc(NCc4ccc(C(F)(F)F)nc4)nc3)c2c1,IC50,'<',100,nM,,,320418,UO_0000065,,,,,0,CHEMBL5730017,Biochemical Assay: In one assay the biochemical activity IC50 values are determined with respect to inhibition of Flt-3 kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5278770,,None,429.48,0,2.65,20,Cc1cc(Nc2cc3c(cn2)ncc(=O)n3-c2ccc(N)cc2)ncc1N1CCOCC1,IC50,'>',10,nM,,,,UO_0000065,,,,,0,CHEMBL5225524,Inhibition of human wild type FLT3 using TK peptide as substrate incubated for 1 hr in presence of ATP by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5223155,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 1.0 hr,,,10
CHEMBL576982,QUIZARTINIB,4,560.68,2,5.86,Quizartinib,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,IC50,'=',1512,nM,5.82,,,UO_0000065,10.38,0.2,-0.04,5.48,1,CHEMBL5225525,Inhibition of human FLT3 D835Y mutant using TK peptide as substrate incubated for 1 hr in presence of ATP by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P36888,D835Y,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5223155,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 1.0 hr,INHIBITOR,,1512
CHEMBL5288494,,None,442.53,0,2.56,11,Cc1cc(Nc2cc3c(cn2)ncc(=O)n3-c2ccc(N)cc2)ncc1N1CCN(C)CC1,IC50,'=',41,nM,7.39,,,UO_0000065,16.69,0.31,4.83,7.02,0,CHEMBL5225525,Inhibition of human FLT3 D835Y mutant using TK peptide as substrate incubated for 1 hr in presence of ATP by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P36888,D835Y,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5223155,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 1.0 hr,INHIBITOR,,41
CHEMBL5265945,,None,506.59,1,1.89,16,Cc1cc(Nc2cc3c(cn2)ncc(=O)n3-c2ccc(N)cc2)ncc1N1CCN(S(C)(=O)=O)CC1,IC50,'=',89,nM,7.05,,,UO_0000065,13.92,0.27,5.16,5.06,0,CHEMBL5225525,Inhibition of human FLT3 D835Y mutant using TK peptide as substrate incubated for 1 hr in presence of ATP by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P36888,D835Y,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL5223155,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 1.0 hr,INHIBITOR,,89
CHEMBL3684983,,None,471.61,0,4.78,BDBM112474,CC1CN(CCO)Cc2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nc21,IC50,'=',3.1,nM,8.51,,233571,UO_0000065,18.04,0.33,3.73,9.25,0,CHEMBL3705970,Kinase Assay: The FLT3 inhibitory activity of the CDK4/6-FLT3 inhibitors was determined with a HTRF kinase assay. The FLT3 enzyme (GST-FLT3 fusion) was purchased from Carna Biosciences. An ULight-labeled synthetic peptide derived from human Janus kinase 1 (aa1015-1027,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2437461,,None,482.55,0,2.8,BDBM195874,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1,IC50,'=',51,nM,7.29,,362003,UO_0000065,15.11,0.28,4.49,6.73,0,CHEMBL5730091,EGFR kinase assay: In vitro enzyme activity assay: wild-type and various mutants (T790M,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2437464,,None,453.51,0,3.64,BDBM195877,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCC5)cc4)nc32)c1,IC50,'=',1084,nM,5.96,,362009,UO_0000065,13.15,0.24,2.32,5.68,0,CHEMBL5730091,EGFR kinase assay: In vitro enzyme activity assay: wild-type and various mutants (T790M,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2437476,,None,414.43,0,3.05,BDBM195882,C=CC(=O)Nc1cccc(Nc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)c1,IC50,'=',119,nM,6.92,,362019,UO_0000065,16.71,0.31,3.87,6.24,0,CHEMBL5730091,EGFR kinase assay: In vitro enzyme activity assay: wild-type and various mutants (T790M,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2437474,,None,360.38,0,2.51,BDBM195883,COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1,IC50,'=',34,nM,7.47,,362021,UO_0000065,20.72,0.38,4.96,6.92,0,CHEMBL5730091,EGFR kinase assay: In vitro enzyme activity assay: wild-type and various mutants (T790M,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2437469,,None,512.57,1,2.8,BDBM195887,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,IC50,'=',1169,nM,5.93,,362029,UO_0000065,11.57,0.21,3.13,5.05,0,CHEMBL5730091,EGFR kinase assay: In vitro enzyme activity assay: wild-type and various mutants (T790M,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4790721,,None,520.04,1,3.94,H-11,CN1CCN(Cc2nc3ccc(Nc4ncc(Cl)c(Nc5ccccc5C(=O)N(C)C)n4)cc3[nH]2)CC1,IC50,'>',200,nM,,,,UO_0000065,,,,,0,CHEMBL4714584,Inhibition of N-terminal GST-tagged human FLT3 cytoplasmic domain (564 to 993 residues) expressed in baculovirus infected Sf21 insect cells using Srctide as substrate measured after 1 hr by mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4706712,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 1.0 hr,,,200
CHEMBL3612515,,None,418.82,0,2.7,21b,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1ccc(-c2cnn3ccc(Cl)nc23)n1,IC50,'=',1.28,nM,8.89,,,UO_0000065,21.23,0.43,6.19,7.1,0,CHEMBL3615646,Inhibition of FLT3 (unknown origin) using biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2 as substrate after 90 mins by luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3612060,1,Scientific Literature,Bioorg Med Chem,2015,None,,,,1.28
CHEMBL3956504,,None,415.5,0,3.78,BDBM180870,CC1(C)CN(c2ccc(-c3oc(-c4cccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,IC50,'=',1.54,nM,8.81,,327688,UO_0000065,21.21,0.39,5.03,8.8,0,CHEMBL3887269,Inhibition Assay: Kinase assays were performed at Reaction Biology Corp.,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4457608,,None,338.28,0,2.27,17,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(O)cc2/C1=N\O,IC50,'=',23.4,nM,7.63,,,UO_0000065,22.56,0.42,5.36,5.57,0,CHEMBL4768775,Inhibition of recombinant His-tagged human FLT3 expressed in baculovirus expression system using peptide substrate incubated for 30 mins in presence of ATP by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4765285,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.5 hr,INHIBITOR,,23.4
CHEMBL4782567,,None,487.9,0,2.14,26,Cl.O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(O)cc2/C1=N\OCCN1CCOCC1,IC50,'=',345,nM,6.46,,,UO_0000065,14.31,0.27,4.32,4.66,0,CHEMBL4768775,Inhibition of recombinant His-tagged human FLT3 expressed in baculovirus expression system using peptide substrate incubated for 30 mins in presence of ATP by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4765285,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.5 hr,INHIBITOR,,345
CHEMBL4791998,,None,443.91,0,2.24,36,Cl.O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,IC50,'=',0.32,nM,9.49,,,UO_0000065,23.3,0.43,7.25,12.17,0,CHEMBL4768784,Inhibition of human FLT3 D835Y mutant in presence of ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P36888,D835Y,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4765285,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR,,0.32
CHEMBL576982,QUIZARTINIB,4,560.68,2,5.86,5,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,IC50,'=',1.1,nM,8.96,,,UO_0000065,15.98,0.31,3.1,8.44,1,CHEMBL4768828,Inhibition of FLT3 autophosphorylation in human RS4-11 cells preincubated for 2 hrs followed by FLT3 ligand addition and measured after 15 mins,B,BAO_0000219,cell-based format,Homo sapiens,None,None,RS4-11,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4765285,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.25 hr,INHIBITOR,,1.1
CHEMBL3593290,,None,533.66,1,4.99,7h,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CC)CC5)nc(C)n4)s3)cc2)no1,IC50,'=',10,nM,8,,,UO_0000065,14.99,0.29,3.01,6.43,0,CHEMBL3595708,Inhibition of FLT3 ITD F691L mutant (unknown origin) phosphorylation expressed in HEK293T cells preincubated for 1 hr followed by FLT3 ligand addition for 5 mins by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,,P36888,F691L,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3593229,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3706569,,,,10
CHEMBL3593290,,None,533.66,1,4.99,7h,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CC)CC5)nc(C)n4)s3)cc2)no1,IC50,'=',10,nM,8,,,UO_0000065,14.99,0.29,3.01,6.43,0,CHEMBL3595706,Inhibition of FLT3 ITD mutant (unknown origin) phosphorylation expressed in HEK293T cells preincubated for 1 hr followed by FLT3 ligand addition for 5 mins by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3593229,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3706569,,,,10
