Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,,,,,,,,,,,,,,,,,,,
CHEMBL4438748,,None,457.49,0,4.13,12j,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4379126,Inhibition of human recombinant ABL1 (27 to end residues) using EAIYAAPFAKKK as substrate incubated for 40 mins in presence of [gamma-33P]ATP by radiometric scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4376834,1,Scientific Literature,J Med Chem,2019,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL4438748,,None,457.49,0,4.13,12j,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4379130,Inhibition of human recombinant ABL1 T315I mutant (27 to end residues) using EAIYAAPFAKKK as substrate incubated for 40 mins in presence of [gamma-33P]ATP by radiometric scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P00519,T315I,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4376834,1,Scientific Literature,J Med Chem,2019,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL3915875,,None,494.86,0,3.24,BDBM213672,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@@H](O)[C@@H](O)C2)c(-c2cncc(F)c2)c1,IC50,'=',0.6,nM,9.22,,375694,UO_0000065,18.64,0.37,5.98,8.55,0,CHEMBL5730172,Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4113303,,None,474.9,0,4.44,BDBM213678,Cc1ncccc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,IC50,'=',0.6,nM,9.22,,375700,UO_0000065,19.42,0.38,4.78,10.53,0,CHEMBL5730172,Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2070047,,None,424.94,0,3.24,14n,COc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1.Cl,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2072944,Inhibition of human ABL using EAIYAAPFAKKK-OH as substrate by phosphor imaging method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2069256,1,Scientific Literature,J Med Chem,2012,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL2070048,,None,383.88,0,4.21,15a,CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,IC50,'=',1700,nM,5.77,,,UO_0000065,16.61,0.3,1.56,7.32,0,CHEMBL2072944,Inhibition of human ABL using EAIYAAPFAKKK-OH as substrate by phosphor imaging method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2069256,1,Scientific Literature,J Med Chem,2012,None,,,,1.7,,,,,,,,,,,,,,,,,,,
CHEMBL2070051,,None,439.95,0,3.02,16n,CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2n1.Cl,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2072944,Inhibition of human ABL using EAIYAAPFAKKK-OH as substrate by phosphor imaging method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2069256,1,Scientific Literature,J Med Chem,2012,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL3933211,,None,444.41,0,3.87,BDBM213538,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cccnc2)C1,IC50,'=',1.2,nM,8.92,,375581,UO_0000065,20.07,0.38,5.05,10.19,0,CHEMBL5730172,Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3900732,,None,461.86,0,3.53,BDBM213577,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,IC50,'=',1.1,nM,8.96,,375402,UO_0000065,19.4,0.38,5.43,8.92,0,CHEMBL5730171,Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3897748,,None,473.48,0,4.31,BDBM213602,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,IC50,'=',5,nM,8.3,,375427,UO_0000065,17.53,0.34,3.99,8.13,0,CHEMBL5730171,Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4115148,,None,463.39,0,3.4,BDBM213606,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,IC50,'<',3,nM,,,375431,UO_0000065,,,,,0,CHEMBL5730171,Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4108244,,None,503.48,1,4.59,BDBM213615,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(SC(F)(F)F)c(F)c3)cnc2N2CC[C@@H](O)C2)c1,IC50,'=',3,nM,8.52,,375440,UO_0000065,16.93,0.33,3.93,8.34,0,CHEMBL5730171,Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4107125,,None,443.48,0,3.68,BDBM213619,O=C(Nc1ccc(SC(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,IC50,'=',11,nM,7.96,,375444,UO_0000065,17.95,0.35,4.28,8.72,0,CHEMBL5730171,Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4114156,,None,495.41,0,3.9,BDBM213628,O=C(Nc1ccc(OC(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,IC50,'=',6,nM,8.22,,375453,UO_0000065,16.6,0.32,4.32,8.18,0,CHEMBL5730171,Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4111182,,None,433.51,0,3.54,BDBM213627,CC(C)(C)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncnc3)c2)cc1,IC50,'=',16,nM,7.8,,375650,UO_0000065,17.98,0.33,4.26,7.76,0,CHEMBL5730172,Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3962584,,None,407.32,0,4.44,BDBM222483,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2F)cn1,IC50,'=',12,nM,7.92,,389254,UO_0000065,19.45,0.37,3.48,10.8,0,CHEMBL5730208,Radiometric Filter-Binding Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4108670,,None,480.47,0,3.15,BDBM230763,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](CO)[C@@H](O)C2)c(-c2cncs2)c1,IC50,'=',10,nM,8,,402776,UO_0000065,16.65,0.33,4.85,7.42,0,CHEMBL5730226,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4110588,,None,448.86,0,4.07,BDBM230768,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,IC50,'=',2.4,nM,8.62,,402781,UO_0000065,19.2,0.38,4.55,9.53,0,CHEMBL5730226,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3900003,,None,451.47,0,4.15,BDBM230773,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1ccn[nH]1,IC50,'=',4.5,nM,8.35,,402786,UO_0000065,18.49,0.37,4.2,8.87,0,CHEMBL5730226,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3971478,,None,447.41,0,3.37,BDBM230774,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2ccc[nH]2)c1,IC50,'=',3,nM,8.52,,402787,UO_0000065,19.05,0.36,5.15,8.71,0,CHEMBL5730226,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3957410,,None,419.36,0,2.8,BDBM230783,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,IC50,'=',2,nM,8.7,,402795,UO_0000065,20.74,0.4,5.9,8.42,0,CHEMBL5730226,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3936417,,None,433.39,0,3.11,BDBM230787,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(O)C2)[nH]n1,IC50,'=',7,nM,8.15,,402799,UO_0000065,18.82,0.36,5.04,7.89,0,CHEMBL5730226,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3985022,,None,437.83,0,3.32,BDBM230769,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,IC50,'=',3.4,nM,8.47,,402855,UO_0000065,19.34,0.39,5.15,8.19,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4106490,,None,448.47,0,4.51,BDBM230771,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,IC50,'=',2.6,nM,8.59,,402857,UO_0000065,19.14,0.38,4.08,10.57,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3957410,,None,419.36,0,2.8,BDBM230783,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,IC50,'=',1.9,nM,8.72,,402869,UO_0000065,20.8,0.4,5.92,8.44,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3951572,,None,447.42,0,3.36,BDBM230788,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(CO)C2)[nH]n1,IC50,'=',18,nM,7.75,,402874,UO_0000065,17.31,0.33,4.38,7.49,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3952900,,None,447.42,0,3.72,BDBM230789,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2cc(CO)n[nH]2)c1,IC50,'=',3.3,nM,8.48,,402875,UO_0000065,18.96,0.36,4.76,8.2,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4114855,,None,473.87,0,3.94,BDBM230791,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,IC50,'=',0.7,nM,9.15,,402877,UO_0000065,19.32,0.38,5.21,8.01,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3926537,,None,463.87,0,3.85,BDBM230795,CC1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,IC50,'=',0.8,nM,9.1,,402880,UO_0000065,19.61,0.39,5.25,8.8,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3973884,,None,512.9,1,4.28,BDBM230805,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)F)CC2)c(-c2ccn[nH]2)c1,IC50,'=',3.3,nM,8.48,,402889,UO_0000065,16.54,0.33,4.2,9.82,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3935476,,None,530.89,1,4.58,BDBM230806,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)(F)F)CC2)c(-c2ccn[nH]2)c1,IC50,'<',0.64,nM,,,402890,UO_0000065,,,,,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3950047,,None,435.82,0,3.07,BDBM230809,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,IC50,'=',0.5,nM,9.3,,402893,UO_0000065,21.34,0.42,6.23,9,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3945273,,None,464.86,0,3.04,BDBM230823,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2ccn[nH]2)c1,IC50,'=',0.7,nM,9.15,,402907,UO_0000065,19.69,0.39,6.11,8.27,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3922356,,None,463.87,0,3.63,BDBM230839,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(CO)C2)[nH]n1,IC50,'=',1.2,nM,8.92,,402923,UO_0000065,19.23,0.38,5.29,8.63,0,CHEMBL5730227,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4108980,,None,457.41,0,3.67,BDBM230776,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,IC50,'=',0.7,nM,9.15,,402862,UO_0000065,20.01,0.38,5.48,8.01,0,CHEMBL3888454,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3906709,,None,492.89,0,3.82,BDBM213693,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O,IC50,'=',5.3,nM,8.28,,375754,UO_0000065,16.79,0.33,4.46,8.22,0,CHEMBL3888134,Cellular Proliferation Assay: Test compounds were resuspended in DMSO at a concentration of 10 mM. A serial three-fold dilution of each compound with DMSO was performed in 384-well plates using the Janus Liquid Dispenser (PerkinElmer). Compound was delivered to the assay plates containing 2500 cells in a 50 μL volume via Acoustic delivery from an ATS-100 (EDC). For Ba/F3-BCR-ABL1-WT cell assays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3905223,,None,444.42,0,3.02,BDBM230780,N[C@@H]1[C@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3-c3ccn[nH]3)C[C@@H]12,IC50,'=',1.7,nM,8.77,,402866,UO_0000065,19.73,0.37,5.75,8.03,0,CHEMBL3888454,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4108985,,None,512.41,1,4.88,BDBM213459,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc(C(F)(F)F)nc2)c1,IC50,'=',2.9,nM,8.54,,375538,UO_0000065,16.66,0.32,3.66,9.75,0,CHEMBL3888133,Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3971478,,None,447.41,0,3.37,BDBM230774,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2ccc[nH]2)c1,IC50,'=',4.2,nM,8.38,,402860,UO_0000065,18.72,0.36,5.01,8.56,0,CHEMBL3888454,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3900366,,None,472.42,0,3.25,BDBM230775,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)[nH]1,IC50,'=',0.5,nM,9.3,,402861,UO_0000065,19.69,0.37,6.05,7.65,0,CHEMBL3888454,Caliper Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3986132,,None,444.37,0,4.25,BDBM213525,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CCOC2=O)c(-c2cncnc2)c1,IC50,'=',5.5,nM,8.26,,375574,UO_0000065,18.59,0.35,4.01,8.82,0,CHEMBL3888133,Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3927811,,None,475.88,0,3.07,BDBM213653,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C[C@@H]1O,IC50,'=',5,nM,8.3,,375477,UO_0000065,17.44,0.34,5.23,7.31,0,CHEMBL3888132,Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3979517,,None,444.42,0,3.16,BDBM230779,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc1-c1ccn[nH]1)C2,IC50,'=',3,nM,8.52,,402791,UO_0000065,19.18,0.36,5.36,7.81,0,CHEMBL3888453,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3905223,,None,444.42,0,3.02,BDBM230780,N[C@@H]1[C@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3-c3ccn[nH]3)C[C@@H]12,IC50,'=',1.5,nM,8.82,,402792,UO_0000065,19.85,0.38,5.8,8.08,0,CHEMBL3888453,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3957410,,None,419.36,0,2.8,BDBM230783,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,IC50,'=',2,nM,8.7,,402795,UO_0000065,20.74,0.4,5.9,8.42,0,CHEMBL3888453,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3930961,,None,433.39,0,3.05,BDBM230785,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2ccn[nH]2)c1,IC50,'=',3,nM,8.52,,402797,UO_0000065,19.67,0.38,5.47,8.25,0,CHEMBL3888453,Radiometric Filter-Binding Assay: The assay was performed by mixing 10 μL of the compound pre-diluted with 10 μL of ATP (20 μM ATP with 0.1 μCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
